X,Y,OBJECTID,UNIT_CODE,GIS_Notes,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,METADATA,PARKNAME,ORIG_FID,GlobalID
-156.9246498,21.15464089,954,KALA,Lands - http://landsnet.nps.gov/tractsnet/documents/KALA/Metadata/kala_metadata.xml,Kalaupapa National Historical Park,2009-01-15T00:00:00.000Z,HI,PW,365030,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/1047996#Kalaupapa National Historical Park,Kalaupapa,120,1abde9ae-568d-4957-91f2-f5d4e5d6c1a5
-156.0307196,19.68082506,986,KAHO,Lands - http://landsnet.nps.gov/tractsnet/documents/KAHO/Metadata/kaho_metadata.xml,Kaloko-Honokohau National Historical Park,2010-08-11T00:00:00.000Z,HI,PW,1879023,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2181917#Kaloko-Honokohau National Historic Park,Kaloko-Honokohau,152,46cb9cb9-61a0-4379-a337-0ca1b35dabc9
-68.73668815,45.94763089,1224,KAWW,Lands - http://landsnet.nps.gov/tractsnet/documents/KAWW/METADATA/kaww_metadata.xml,Katahdin Woods And Waters National Monument,2017-05-31T00:00:00.000Z,ME,NE,needed,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2242149#Katahdin Woods And Waters National Monument,Katahdin Woods And Waters,390,ea5f13a4-38c1-4130-807a-be9689479a35
-154.9796338,58.56275321,1172,KATM,Lands - http://landsnet.nps.gov/tractsnet/documents/KATM/Metadata/KATM_metadata.xml,Katmai National Park,2016-09-21T00:00:00.000Z,AK,AK,1416045,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/2225697#Katmai National Park and Preserve,Katmai,338,40dcff1a-066d-47c3-b081-22a4228ca67e
-155.3200511,59.10664595,1173,KATM,Lands - http://landsnet.nps.gov/tractsnet/documents/KATM/Metadata/KATM_metadata.xml,Katmai National Preserve,2016-09-21T00:00:00.000Z,AK,AK,1416045,National Preserve,Lands,https://irma.nps.gov/App/Reference/Profile/2225697#Katmai National Park and Preserve,Katmai,339,129e838f-c297-48da-b475-9a0373a80883
-149.8815245,59.95323682,1174,KEFJ,Lands - http://landsnet.nps.gov/tractsnet/documents/KEFJ/Metadata/KEFJ_metadata.xml,Kenai Fjords National Park,2016-09-21T00:00:00.000Z,AK,AK,1419645,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/2225698#Kenai Fjords National Park,Kenai Fjords,340,9b6a1615-556a-4365-b90e-122c0920a18a
-84.57891656,33.97805859,1094,KEMO,Lands - http://landsnet.nps.gov/tractsnet/documents/KEMO/Metadata/kemo_metadata.xml,Kennesaw Mountain National Battlefield Park,2014-06-19T00:00:00.000Z,GA,SE,310345,National Battlefield Park,Lands,https://irma.nps.gov/App/Reference/Profile/2215975#Kennesaw Mountain National Battlefield Park,Kennesaw Mountain,260,3d7779a5-c7c8-4b0d-8d6e-ce8f36f7b472
-88.56870596,47.13815614,1247,KEWE,Lands - http://landsnet.nps.gov/tractsnet/documents/KEWE/Metadata/kewe_metadata.xml,Keweenaw National Historical Park,2017-09-19T00:00:00.000Z,MI,MW,1888937,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2174270#Keweenaw National Historical Park,Keweenaw,413,04503233-a094-4f41-9c9a-f8ea5fa35f3c
-118.5872447,36.89861451,1036,KICA,Lands - http://landsnet.nps.gov/tractsnet/documents/KICA/Metadata/kica_metadata.xml,Kings Canyon National Park,2011-10-17T00:00:00.000Z,CA,PW,255948,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/2180625#Kings Canyon National Park,Kings Canyon,202,c6ddad19-ef85-42ac-8cb0-56fe03331d93
-81.38978804,35.13900554,1025,KIMO,Lands - http://landsnet.nps.gov/tractsnet/documents/KIMO/Metadata/kimo_metadata.xml,Kings Mountain National Military Park,2011-06-27T00:00:00.000Z,SC,SE,1223739,National Military Park,Lands,https://irma.nps.gov/App/Reference/Profile/2174271#Kings Mountain National Military Park,Kings Mountain,191,60de6537-375b-430b-a3da-ed39885505ab
-135.2926367,59.63158703,1175,KLGO,Lands - http://landsnet.nps.gov/tractsnet/documents/KLGO/Metadata/KLGO_metadata.xml,Klondike Gold Rush National Historical Park,2016-09-21T00:00:00.000Z,AK,AK,1423115,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2225699#Klondike Gold Rush National Historical Park,Klondike Gold Rush,341,81517901-f47b-4f29-8187-98c1a300646a
-101.3920156,47.36850054,1055,KNRI,Lands - http://landsnet.nps.gov/tractsnet/documents/KNRI/Metadata/knri_metadata.xml,Knife River Indian Villages National Historic Site,2012-04-03T00:00:00.000Z,ND,MW,1888938,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2185777#Knife River Indian Villages National Historic Si*,Knife River Indian Villages,221,68c28572-7603-44ac-8131-0036b23e84df
-159.1988853,67.35336474,1176,KOVA,Lands - http://landsnet.nps.gov/tractsnet/documents/KOVA/Metadata/KOVA_metadata.xml,Kobuk Valley National Park,2016-09-21T00:00:00.000Z,AK,AK,1416046,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/2225700#Kobuk Valley National Park,Kobuk Valley,342,f4ec8c7c-5b10-4455-b4d1-cd2efedb29fe
-77.04807734,38.88792133,1041,KOWA,Lands - http://landsnet.nps.gov/tractsnet/documents/KOWA/Metadata/kowa_metadata.xml,Korean War Veterans Memorial,2011-11-03T00:00:00.000Z,DC,NC,1985525,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/2181130#Korean War Veterans Memorial,Korean War Veterans,207,8aa9b42a-1e50-4c39-8f1f-41e2180bc457
-120.6999484,48.3824175,1209,LACH,Lands - http://landsnet.nps.gov/tractsnet/documents/LACH/Metadata/lach_metadata.xml,Lake Chelan National Recreation Area,2017-01-06T00:00:00.000Z,WA,PW,1528425,National Recreation Area,Lands,https://irma.nps.gov/App/Reference/Profile/2235462#Lake Chelan National Recreation Area,Lake Chelan,375,0c8fd3eb-5271-4b2f-aaea-33ed0b1ad53e
-153.2486797,60.54714894,1177,LACL,Lands - http://landsnet.nps.gov/tractsnet/documents/LACL/Metadata/LACL_metadata.xml,Lake Clark National Park,2016-09-21T00:00:00.000Z,AK,AK,1416049,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/2225701#Lake Clark National Park and Preserve,Lake Clark,343,ecbf0653-7386-4e38-ad47-ef3b75fcaef6
-154.5684184,60.18402801,1178,LACL,Lands - http://landsnet.nps.gov/tractsnet/documents/LACL/Metadata/LACL_metadata.xml,Lake Clark National Preserve,2016-09-21T00:00:00.000Z,AK,AK,1416049,National Preserve,Lands,https://irma.nps.gov/App/Reference/Profile/2225701#Lake Clark National Park and Preserve,Lake Clark,344,f4554069-ed73-4f40-8379-461e0a517951
-114.6519029,35.71471937,1090,LAKE,Lands - http://landsnet.nps.gov/tractsnet/documents/LAKE/METADATA/lake_metadata.xml,Lake Mead National Recreation Area,2014-06-03T00:00:00.000Z,NV,PW,858265,National Recreation Area,Lands,https://irma.nps.gov/App/Reference/Profile/2210708#Lake Mead National Recreation Area,Lake Mead,256,71104aee-38b8-41c3-900b-5714ac1c7982
-118.7151536,47.9116375,836,LARO,LEGACY: contact allen_mccoy@nps.gov for additional information,Lake Roosevelt National Recreation Area,2015-04-22T00:00:00.000Z,WA,PW,1531834,National Recreation Area,Legacy, ,Lake Roosevelt,2,617d43a6-89ee-4857-8138-7c8f98c5e129
-121.4072048,40.49378739,1120,LAVO,Lands - http://landsnet.nps.gov/tractsnet/documents/LAVO/Metadata/lavo_metadata.xml,Lassen Volcanic National Park,2015-08-19T00:00:00.000Z,CA,PW,262325,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/2224525#Lassen Volcanic National Park,Lassen Volcanic,286,e3af9daa-75a0-43a0-be01-ea8ab9eb691d
-121.5178032,41.75872643,1029,LABE,Lands - http://landsnet.nps.gov/tractsnet/documents/LABE/Metadata/labe_metadata.xml,Lava Beds National Monument,2011-09-06T00:00:00.000Z,CA,PW,262358,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2175724#Lava Beds National Monument,Lava Beds,195,83669bb2-7c6b-4fb2-8f12-91a60bc305a6
-124.0676324,46.28618254,837,LEWI,LEGACY: contact allen_mccoy@nps.gov for additional information,Lewis and Clark National Historical Park,2015-04-22T00:00:00.000Z,WA,PW,2055170,National Historical Park,Legacy, ,Lewis and Clark,3,d1108a0a-cde5-4e30-aaff-19bb475c66ad
-95.83253427,40.66414463,1208,LECL,Lands - http://landsnet.nps.gov/tractsnet/documents/LECL/Metadata/lecl_metadata.xml,Lewis and Clark National Historic Trail,2017-01-13T00:00:00.000Z,NE,MW,2733427,National Historic Trail,Lands,https://irma.nps.gov/App/Reference/Profile/1048008#Lewis and Clark National Historic Trail,Lewis and Clark,374,cdc6c495-9a28-42dc-a638-ebaf47e16806
-77.05017778,38.88927229,1044,LINC,Lands - http://landsnet.nps.gov/tractsnet/documents/LINC/Metadata/linc_metadata.xml,Lincoln Memorial,2011-11-04T00:00:00.000Z,DC,NC,531835,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/2181132#Lincolin Memorial,Lincoln,210,50dc694a-bf30-4024-ba46-d0802b13dfa1
-86.99656863,38.11816976,1137,LIBO,Lands - http://landsnet.nps.gov/tractsnet/documents/LIBO/Metadata/libo_metadata.xml,Lincoln Boyhood National Memorial,2016-03-03T00:00:00.000Z,IN,MW,446882,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/2218474#Lincoln Boyhood National Memorial,Lincoln Boyhood,303,f35b7a6f-bf57-466f-a71e-f58f14140edd
-89.64513397,39.79715641,1221,LIHO,Lands - http://landsnet.nps.gov/tractsnet/documents/LIHO/Metadata/liho_metadata.xml,Lincoln Home National Historic Site,2017-06-06T00:00:00.000Z,IL,MW,1821086,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/1048176#Lincoln Home National Historic Site,Lincoln Home,387,c832554c-8023-469b-bb8c-8a85d097e418
-107.4286363,45.56505379,881,LIBI,Lands - http://landsnet.nps.gov/tractsnet/documents/LIBI/Metadata/libi_metadata.xml,Little Bighorn Battlefield National Monument,2005-02-23T00:00:00.000Z,MT,IM,806297,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/1048009#Little Bighorn Battlefield National Monument,Little Bighorn Battlefield,47,d099a7c6-9730-447b-aaec-ae9ec962e863
-85.59724642,34.4519056,1073,LIRI,Lands - http://landsnet.nps.gov/tractsnet/documents/LIRI/METADATA/liri_metadata.xml,Little River Canyon National Preserve,2013-04-29T00:00:00.000Z,AL,SE,1888939,National Preserve,Lands,https://irma.nps.gov/App/Reference/Profile/2196722#Little River Canyon National Preserve,Little River Canyon,239,4d0869c2-105e-4334-a326-2c289c2830ac
-92.29989913,34.73695924,980,CHSC,Lands - http://landsnet.nps.gov/tractsnet/documents/CHSC/Metadata/chsc_metadata.xml,Little Rock Central High School National Historic Site,2010-05-17T00:00:00.000Z,AR,MW,2091841,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2165977#Central High School National Historic Site,Little Rock Central High School,146,07ec63e8-72f2-4af1-960f-c78f21d6a452
-71.12636956,42.37698853,1032,LONG,Lands - http://landsnet.nps.gov/tractsnet/documents/LONG/Metadata/long_metadata.xml,Longfellow House-Washington's Headquarters National Historic Site,2011-04-18T00:00:00.000Z,MA,NE,2733437,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2180626#Longfellow National Historic Site,Longfellow,198,6a166805-a833-48c3-901e-553beb141e31
-92.70445977,45.34489814,1151,LOSA,Lands - http://landsnet.nps.gov/tractsnet/documents/LOSA/METADATA/losa_metadata.xml,Lower Saint Croix National Scenic Riverway,2016-05-10T00:00:00.000Z,WI,MW,2738286,National Scenic Riverway,Lands,https://irma.nps.gov/App/Reference/Profile/2223247#Lower St. Croix National Scenic Riverway,Lower Saint Croix,317,3b7d2f6d-1dd4-482b-aeb5-8e27031e7631
-98.62171204,30.25035877,1214,LYJO,Lands - http://landsnet.nps.gov/tractsnet/documents/LYJO/Metadata/lyjo_metadata.xml,Lyndon B. Johnson National Historical Park,2017-06-23T00:00:00.000Z,TX,IM,1888941,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2192758#Lyndon B. Johnson National Historical Park,Lyndon B Johnson,380,3d388fc7-cc4e-4f55-ada1-d30c6718207f
-77.0514583,38.87858032,895,LYBA,Lands - http://landsnet.nps.gov/tractsnet/documents/LYBA/Metadata/lyba_metadata.xml,Lyndon Baines Johnson Memorial Grove on the Potomac,2005-05-31T00:00:00.000Z,DC,NC,530776,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/1048177#Lyndon Baines Johnson Memorial Grove on the Poto*,Lyndon Baines Johnson Memorial Grove,61,bcb8163d-3a1e-41ef-b493-46c9de936624
-77.43674808,37.54732825,1047,MAWA,Lands - http://landsnet.nps.gov/tractsnet/documents/MAWA/Metadata/mawa_metadata.xml,Maggie L. Walker National Historic Site,2011-11-30T00:00:00.000Z,VA,NE,1780716,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2182230#Maggie L. Walker National Historic Site,Maggie L. Walker,213,20184086-da9e-4499-a368-0dec133c7e69
-86.13089476,37.19758047,960,MACA,Lands - http://landsnet.nps.gov/tractsnet/documents/MACA/Metadata/maca_metadata.xml,Mammoth Cave National Park,2009-03-27T00:00:00.000Z,KY,SE,507318,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/1048014#Mammoth Cave National Park,Mammoth Cave,126,0d4ae7bb-efed-42ca-aea8-edf33d60acfa
-77.53003926,38.82077103,885,MANA,Lands - http://landsnet.nps.gov/tractsnet/documents/MANA/Metadata/mana_metadata.xml,Manassas National Battlefield Park,2004-06-29T00:00:00.000Z,VA,NC,1470042,National Battlefield Park,Lands,https://irma.nps.gov/App/Reference/Profile/1048179#Manassas National Battlefield Park,Manassas,51,88c3255a-bda7-400d-983e-99de65886dbf
-84.39333039,35.93539541,1135,MAPR,Lands - http://landsnet.nps.gov/tractsnet/documents/MAPR/METADATA/mapr_metadata.xml,Manhattan Project National Historical Park,2016-03-16T00:00:00.000Z,NM,IM,2775864,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2229065#Manhattan Project National Historical Park,Manhattan Project,301,a92605bb-fc39-4eef-a38a-ea93cad26a7e
-118.1547178,36.72559147,934,MANZ,Lands - http://landsnet.nps.gov/tractsnet/documents/MANZ/Metadata/manz_metadata.xml,Manzanar National Historic Site,2008-03-04T00:00:00.000Z,CA,PW,1804731,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/1048405#Manzanar National Historic Site,Manzanar,100,74bc7989-6f84-439c-bc2c-2bcd8e420502
-72.53823839,43.63382235,1072,MABI,Lands - http://landsnet.nps.gov/tractsnet/documents/MABI/Metadata/mabi_metadata.xml,Marsh-Billings-Rockefeller National Historical Park,2011-09-21T00:00:00.000Z,VT,NE,1888942,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2196723#Marsh-Billings-Rockefeller National Historical P*,Marsh - Billings - Rockefeller,238,d69e761c-643e-4767-8d21-2f6d2794c18a
-77.04439707,38.88628209,1043,MLKM,Lands - http://landsnet.nps.gov/tractsnet/documents/MLKM/Metadata/mlkm_metadata.xml,"Martin Luther King, Jr., Memorial",2011-11-04T00:00:00.000Z,DC,NC,2002666,Other Designation,Lands,https://irma.nps.gov/App/Reference/Profile/2181664#Martin Luther King Jr. Memorial,Martin Luther King Jr,209,78636a57-c6f6-4448-807c-5ec39f79506a
-84.3716933,33.75492007,1102,MALU,Lands - http://landsnet.nps.gov/tractsnet/documents/MALU/Metadata/malu_metadata.xml,"Martin Luther King, Jr., National Historic Site",2014-11-19T00:00:00.000Z,GA,SE,1704967,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2218475#Martin Luther King Jr. National Historic Site,Martin Luther King Jr.,268,67d51643-f228-4829-81b3-bbd5efa16e66
-73.71529506,42.36666376,1058,MAVA,Lands - http://landsnet.nps.gov/tractsnet/documents/MAVA/Metadata/mava_metadata.xml,Martin Van Buren National Historic Site,2012-07-18T00:00:00.000Z,NY,NE,1888943,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2188828#Martin Van Buren National Historic Site,Martin Van Buren,224,97a7b59c-ee15-451e-aa95-3fc9e9016432
-77.03096513,38.90818332,916,MABE,Lands - http://landsnet.nps.gov/tractsnet/documents/MABE/Metadata/mabe_metadata.xml,Mary McLeod Bethune Council House National Historic Site,2006-09-21T00:00:00.000Z,DC,NC,2733422,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/1048178#Mary McLeod Bethune Council House National Histo*,Mary McLeod Bethune Council House,82,17fe28a9-09ba-480d-8296-6861371f332f
-108.5009289,37.22348339,967,MEVE,Lands - http://landsnet.nps.gov/tractsnet/documents/MEVE/Metadata/meve_metadata.xml,Mesa Verde National Park,2009-08-04T00:00:00.000Z,CO,IM,179042,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/1048549#Mesa Verde National Park,Mesa Verde,133,5c4d7089-26ab-49e5-aa59-7a6ebf57e283
-114.2473752,42.68104292,1130,MIIN,Lands - http://landsnet.nps.gov/tractsnet/documents/MIIN/Metadata/MIIN_metadata.xml,Minidoka National Historic Site,2015-10-15T00:00:00.000Z,WA,PW,2766708,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2225702#Minidoka Internment National Monument,Minidoka,296,97a76483-68c6-45ec-9cf8-b211644f56d0
-71.29604681,42.45340032,1005,MIMA,Lands - http://landsnet.nps.gov/tractsnet/documents/MIMA/Metadata/mima_metadata.xml,Minute Man National Historical Park,2010-12-14T00:00:00.000Z,MA,NE,600051,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2167740#Minute Man National Historical Site,Minute Man,171,4201306d-aae9-4aca-ac01-3ee362d15abe
-101.9004328,43.84457664,1081,MIMI,Lands - http://landsnet.nps.gov/tractsnet/documents/MIMI/METADATA/mimi_metadata.xml,Minuteman Missile National Historic Site,2013-12-18T00:00:00.000Z,SD,MW,2733442,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2208028#Minuteman MIssile National Historic Site,Minuteman Missile,247,2530b670-7216-4ef9-a584-54b28ff40389
-97.07035699,42.76675767,1232,MNRR,Lands - http://landsnet.nps.gov/tractsnet/documents/MNRR/METADATA/mnrr_metadata.xml,Missouri National Recreation River,2017-05-12T00:00:00.000Z,SD,MW,2733411,National Recreation River,Lands,https://irma.nps.gov/App/Reference/Profile/2242151#Missouri National Recreation River,Missouri,398,82057921-b66a-4185-9337-6138d591876a
-115.5143519,35.11418353,1246,MOJA,Lands - http://landsnet.nps.gov/tractsnet/documents/MOJA/METADATA/moja_metadata.xml,Mojave National Preserve,2017-09-19T00:00:00.000Z,CA,PW,1888945,National Preserve,Lands,https://irma.nps.gov/App/Reference/Profile/2223248#Mojave National Preserve,Mojave,412,d5fc44c0-9da5-4a15-b9de-fd0585bacf12
-77.40246951,39.35769765,890,MONO,Lands - http://landsnet.nps.gov/tractsnet/documents/MONO/Metadata/mono_metadata.xml,Monocacy National Battlefield,2005-01-10T00:00:00.000Z,MD,NC,588388,National Battlefield,Lands,https://irma.nps.gov/App/Reference/Profile/1048181#Monocacy National Battlefield,Monocacy,56,dfc0cacc-210e-4c89-bc6e-7813c67c0b69
-111.8366153,34.61102059,1035,MOCA,Lands - http://landsnet.nps.gov/tractsnet/documents/MOCA/Metadata/moca_metadata.xml,Montezuma Castle National Monument,2011-09-20T00:00:00.000Z,AZ,IM,31964,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2180624#Montezuma Castle National Monument,Montezuma Castle,201,bf5c1d95-1b44-46d8-bc8f-b294e1804bd5
-78.11031132,34.45820773,975,MOCR,Lands - http://landsnet.nps.gov/tractsnet/documents/MOCR/Metadata/mocr_metadata.xml,Moores Creek National Battlefield,2009-10-26T00:00:00.000Z,NC,SE,1025558,National Battlefield,Lands,https://irma.nps.gov/App/Reference/Profile/1049235#Moores Creek National Battlefield,Moores Creek,141,7a372bcb-179e-4efc-b7b2-6547555db20d
-74.53749376,40.76780365,1056,MORR,Lands - http://landsnet.nps.gov/tractsnet/documents/MORR/Metadata/morr_metadata.xml,Morristown National Historical Park,2012-02-23T00:00:00.000Z,NJ,NE,878495,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2188829#Morristown National Historical Park,Morristown,222,404e1159-0eb1-46b7-90c7-0e1fc15ae845
-121.7043729,46.86060444,1136,MORA,Lands - http://landsnet.nps.gov/tractsnet/documents/MORA/Metadata/mora_metadata.xml,Mount Rainier National Park,2015-11-17T00:00:00.000Z,WA,PW,1528416,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/2171131#Mount Rainer National Park,Mount Rainier,302,55c51491-e294-4bad-82b4-e84aa2194c58
-103.4525188,43.88036924,1007,MORU,Lands - http://landsnet.nps.gov/tractsnet/documents/MORU/Metadata/moru_metadata.xml,Mount Rushmore National Memorial,2010-12-13T00:00:00.000Z,SD,MW,1262098,National Memorial,Lands,https://irma.nps.gov/App/Reference/Profile/2167739#Mount Rushmore National Memorial,Mount Rushmore,173,432c4365-c74a-4c86-a80b-ac15768b9c25
-122.583964,37.89846858,1052,MUWO,Lands - http://landsnet.nps.gov/tractsnet/documents/MUWO/Metadata/muwo_metadata.xml,Muir Woods National Monument,2010-03-25T00:00:00.000Z,CA,PW,229295,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2185780#Muir Woods National Monument,Muir Woods,218,c04966e8-d520-414b-a35b-8a7178dc8a23
-91.38244977,31.54301947,957,NATC,Lands - http://landsnet.nps.gov/tractsnet/documents/NATC/Metadata/natc_metadata.xml,Natchez National Historical Park,2009-03-24T00:00:00.000Z,MS,SE,1888946,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/1048023#Natchez National Historical Park,Natchez,123,b6e7258a-84bc-4308-9679-53e7d8515bb4
-88.79544397,34.18641308,1157,NATR,Lands - http://landsnet.nps.gov/tractsnet/documents/NATR/Metadata/natr_metadata.xml,Natchez Trace Parkway,2016-04-12T00:00:00.000Z,MS,SE,123648,Parkway,Lands,https://irma.nps.gov/App/Reference/Profile/2230263#Natchez Trace Parkway,Natchez Trace,323,0e46061a-a327-4c5f-b0f9-7f505d8a5e52
-76.83522058,39.06319291,1112,NACA,Lands - http://landsnet.nps.gov/tractsnet/documents/NACA/Metadata/naca_metadata.xml,National Capital Parks,2015-07-22T00:00:00.000Z,DC,NC,2738287,Park,Lands,https://irma.nps.gov/App/Reference/Profile/2223249#National Capital Parks,National Capital Parks,278,c1a5749a-d828-4a30-a309-82d7b6d32e57
-77.02278438,38.88986603,1045,MALL,Lands - http://landsnet.nps.gov/tractsnet/documents/MALL/Metadata/mall_metadata.xml,National Mall,2011-10-06T00:00:00.000Z,DC,NC,2733438,Other Designation,Lands,https://irma.nps.gov/App/Reference/Profile/2181133#National Mall,National Mall,211,be9297d8-14a9-42db-bcee-84fe36955014
-169.4527887,-14.23687288,1193,NPSA,Lands - http://landsnet.nps.gov/tractsnet/documents/NPSA/METADATA/npsa_metadata.xml,National Park of American Samoa,2016-05-25T00:00:00.000Z,AS,PW,1966567,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/2229066#National Park of American Samoa,National Park of American Samoa,359,7b53e0a9-8f92-41cd-8868-4c5512516414
-110.0022454,37.60452811,996,NABR,Lands - http://landsnet.nps.gov/tractsnet/documents/NABR/Metadata/nabr_metadata.xml,Natural Bridges National Monument,2010-07-12T00:00:00.000Z,UT,IM,1454484,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2166445#Natural Bridges National Monument,Natural Bridges,162,da784712-5a86-467d-9734-7b47d5e7b27d
-110.5362565,36.68549118,964,NAVA,Lands - http://landsnet.nps.gov/tractsnet/documents/NAVA/Metadata/nava_metadata.xml,Navajo National Monument,2009-07-13T00:00:00.000Z,AZ,IM,8538,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/1048406#Navajo National Monument,Navajo,130,2413d857-5290-479c-a068-9d98b1573613
-70.92319615,41.63564794,1027,NEBE,Lands - http://landsnet.nps.gov/tractsnet/documents/NEBE/Metadata/nebe_metadata.xml,New Bedford Whaling National Historical Park,2011-07-15T00:00:00.000Z,MA,NE,2733436,National Historical Park,Lands,https://irma.nps.gov/App/Reference/Profile/2175722#New Bedford Whaling National Historical Park,New Bedford Whaling,193,79166a59-2584-41e2-b208-fe40271a7b62
-99.61787258,39.39038861,1051,NICO,Lands - http://landsnet.nps.gov/tractsnet/documents/NICO/Metadata/nico_metadata.xml,Nicodemus National Historic Site,2012-01-17T00:00:00.000Z,KS,MW,2733440,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/2182235#Nicodemus National Historic Site,Nicodemus,217,a50fc8c1-cba1-44f0-bf7b-cb7759c84f3c
-82.01636093,34.1427351,907,NISI,Lands - http://landsnet.nps.gov/tractsnet/documents/NISI/Metadata/nisi_metadata.xml,Ninety Six National Historic Site,2006-03-20T00:00:00.000Z,SC,SE,1227788,National Historic Site,Lands,https://irma.nps.gov/App/Reference/Profile/1048027#Ninety Six National Historic Site,Ninety Six,73,9df31de6-d37e-418f-b024-a2ec3a8cd5a2
-99.63194158,42.72586213,1088,NIOB,Lands - http://landsnet.nps.gov/tractsnet/documents/NIOB/METADATA/niob_metadata.xml,Niobrara National Scenic River,2014-05-23T00:00:00.000Z,NE,MW,1888949,National Scenic River,Lands,https://irma.nps.gov/App/Reference/Profile/2210709#Niobrara National Scenic River,Niobrara,254,bb1ef7e7-9f61-461a-869b-6a0d9c737e5c
-159.3944863,68.18143909,1179,NOAT,Lands - http://landsnet.nps.gov/tractsnet/documents/NOAT/Metadata/NOAT_metadata.xml,Noatak National Preserve,2016-09-21T00:00:00.000Z,AK,AK,1413640,National Preserve,Lands,https://irma.nps.gov/App/Reference/Profile/2225703#Noatak National Preserve,Noatak,345,be305d4e-d234-49b2-a1dc-f3b9d62f295c
-121.346522,48.83302698,1189,NOCA,Lands - http://landsnet.nps.gov/tractsnet/documents/NOCA/Metadata/noca_metadata.xml,North Cascades National Park,2016-09-26T00:00:00.000Z,WA,PW,1528421,National Park,Lands,https://irma.nps.gov/App/Reference/Profile/2235464#North Cascades National Park,North Cascades,355,35aa8f92-b4fc-4b1c-9454-ec482764e45b
-83.59675984,32.83973829,1099,OCMU,Lands - http://landsnet.nps.gov/tractsnet/documents/OCMU/Metadata/ocmu_metadata.xml,Ocmulgee National Monument,2014-10-21T00:00:00.000Z,GA,SE,1888951,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2218476#Ocmulgee National Monument,Ocmulgee,265,fb9d7bcb-b66d-43d0-8275-a4e2b5a2e988
-123.6183453,47.79456549,838,OLYM,LEGACY: contact allen_mccoy@nps.gov for additional information,Olympic National Park,2015-04-22T00:00:00.000Z,WA,PW,1530459,National Park,Legacy, ,Olympic,4,841dd353-cbd7-4e96-b540-c69c70fc5636
-123.4016405,42.1031365,1107,ORCA,Lands - http://landsnet.nps.gov/tractsnet/documents/ORCA/Metadata/orca_metadata.xml,Oregon Caves National Monument and Preserve,2015-02-26T00:00:00.000Z,OR,PW,1147260,National Monument,Lands,https://irma.nps.gov/App/Reference/Profile/2221819#Oregon Caves National Monument,Oregon Caves,273,12577029-b537-4c85-800d-41b614c1c37e
